
 C:\WinTa100\DIL805.PRO\Data\Quenching\958-Micaela Moron-Zry4-M11-25C-60s-1050C-0.5Cs-5m-25C-0.5Cs-25C-60s-02.06.25.PAR
                Time - Temperature  /  rel. Change in Length  /  dif. Change in Length 
                  s                °C                    %
  7888      3973,00195313      268,54135132       -0,11092169       -0,02809109
  7889      3973,50268555      268,10845947       -0,11075865       -0,02845252
  7890      3974,00195313      267,95980835       -0,11092169       -0,02714382
  7891      3974,50268555      267,60104370       -0,11119342       -0,02513948
  7892      3975,00195313      267,54495239       -0,11100321       -0,02530573
  7893      3975,50219727      267,28366089       -0,11124777       -0,02483255
  7894      3976,00195313      266,98031616       -0,11138364       -0,02622393
  7895      3976,50244141      266,70159912       -0,11130212       -0,02691957
  7896      3977,00195313      266,46429443       -0,11168255       -0,02970261
  7897      3977,50244141      266,24249268       -0,11179125       -0,03067673
  7898      3978,00195313      265,97363281       -0,11225319       -0,03162373
  7899      3978,50268555      265,86447144       -0,11203580       -0,03234820
  7900      3979,00195313      265,54489136       -0,11247057       -0,02973047
  7901      3979,50292969      265,14108276       -0,11244339       -0,02867391
  7902      3980,00244141      264,90081787       -0,11271513       -0,02703091
  7903      3980,50195313      264,81808472       -0,11276948       -0,02686476
  7904      3981,00244141      264,49087524       -0,11293252       -0,02580641
  7905      3981,50195313      264,25228882       -0,11271513       -0,02655846
  7906      3982,00244141      263,88607788       -0,11295969       -0,02641869
  7907      3982,50195313      263,68301392       -0,11331294       -0,02566624
  7908      3983,00268555      263,47402954       -0,11342163       -0,02605650
  7909      3983,50219727      263,27182007       -0,11358468       -0,02780986
  7910      3984,00268555      263,04949951       -0,11366620       -0,03037159
  7911      3984,50219727      262,67468262       -0,11388359       -0,03028754
  7912      3985,00292969      262,50210571       -0,11396511       -0,02914708
  7913      3985,50244141      262,28381348       -0,11382924       -0,02847831
  7914      3986,00195313      261,98342896       -0,11429119       -0,02806136
  7915      3986,50244141      261,93945313       -0,11450858       -0,02917477
  7916      3987,00219727      261,56988525       -0,11456292       -0,02842348
  7917      3987,50268555      261,15063477       -0,11472597       -0,02803363
  7918      3988,00219727      261,08831787       -0,11456292       -0,02775424
  7919      3988,50292969      260,70556641       -0,11518791       -0,02522095
  7920      3989,00219727      260,41867065       -0,11521509       -0,02494197
  7921      3989,50292969      260,21829224       -0,11507922       -0,02488806
  7922      3990,00219727      259,95910645       -0,11532378       -0,02630682
  7923      3990,50195313      259,56741333       -0,11521509       -0,02719765
  7924      3991,00244141      259,58663940       -0,11562268       -0,02586068
  7925      3991,50195313      259,24893188       -0,11556833       -0,02923007
  7926      3992,00292969      259,11764526       -0,11573138       -0,03037191
  7927      3992,50244141      258,77569580       -0,11643789       -0,03167958
  7928      3993,00268555      258,42443848       -0,11589441       -0,03262604
  7929      3993,50219727      258,50021362       -0,11643789       -0,03053756
  7930      3994,00268555      257,93988037       -0,11657375       -0,03229327
  7931      3994,50219727      257,69268799       -0,11673679       -0,02914834
  7932      3995,00268555      257,45281982       -0,11706287       -0,02867578
  7933      3995,50195313      257,28189087       -0,11657375       -0,02708873
  7934      3996,00244141      257,30853271       -0,11703570       -0,02569618
  7935      3996,50195313      256,82769775       -0,11728025       -0,02527792
  7936      3997,00219727      256,42849731       -0,11747047       -0,02335653
  7937      3997,50195313      256,34017944       -0,11728025       -0,02600009
  7938      3998,00244141      256,05819702       -0,11757916       -0,02739078
  7939      3998,50195313      255,67807007       -0,11757916       -0,02903170
  7940      3999,00292969      255,39360046       -0,11790524       -0,02811392
  7941      3999,50268555      255,28173828       -0,11785090       -0,02836451
  7942      4000,00195313      255,04141235       -0,11798676       -0,02825302
  7943      4000,50292969      254,75588989       -0,11861175       -0,02791862
  7944      4001,00244141      254,67573547       -0,11842154       -0,02783578
  7945      4001,50292969      254,26753235       -0,11861175       -0,02655794
  7946      4002,00219727      253,91917419       -0,11877480       -0,02847872
  7947      4002,50195313      253,94084167       -0,11863893       -0,02945359
  7948      4003,00268555      253,68778992       -0,11899218       -0,02975995
  7949      4003,50219727      253,29821777       -0,11896501       -0,02992629
  7950      4004,00195313      253,02748108       -0,11888348       -0,03142922
  7951      4004,50244141      252,70043945       -0,11953565       -0,03192957
  7952      4005,00195313      252,55235291       -0,11999759       -0,03140149
  7953      4005,50268555      252,16369629       -0,11975303       -0,03257057
  7954      4006,00195313      252,01463318       -0,12005194       -0,03323779
  7955      4006,50292969      251,81887817       -0,12016064       -0,03204163
  7956      4007,00244141      251,59213257       -0,12026933       -0,02934046
  7957      4007,50195313      251,22036743       -0,12010629       -0,02772721
  7958      4008,00268555      251,03370667       -0,12037802       -0,02480547
  7959      4008,50219727      250,85624695       -0,12081280       -0,02369317
  7960      4009,00292969      250,58134460       -0,12064976       -0,02628299
  7961      4009,50195313      250,27574158       -0,12105735       -0,02722746
  7962      4010,00244141      249,99557495       -0,12119323       -0,03062306
  7963      4010,50219727      249,90173340       -0,12081280       -0,03237577
  7964      4011,00195313      249,46507263       -0,12138344       -0,03307288
  7965      4011,50244141      249,21520996       -0,12119323       -0,03482717
  7966      4012,00219727      249,13378906       -0,12170953       -0,03357277
  7967      4012,50292969      248,76632690       -0,12200843       -0,03424060
  7968      4013,00268555      248,67144775       -0,12206277       -0,03137130
  7969      4013,50195313      248,30888367       -0,12247037       -0,03073188
  7970      4014,00292969      248,05462646       -0,12249755       -0,02892332
  7971      4014,50219727      247,72203064       -0,12276928       -0,02472025
  7972      4015,00268555      247,25349426       -0,12244320       -0,02271661
  7973      4015,50195313      247,22242737       -0,12236167       -0,01795585
  7974      4016,00292969      246,94247437       -0,12260624       -0,01586914
  7975      4016,50219727      246,70550537       -0,12287797       -0,01467178
  7976      4017,00292969      246,40127563       -0,12287797       -0,01831932
  7977      4017,50244141      246,17257690       -0,12306818       -0,02196500
  7978      4018,00219727      246,13639832       -0,12320405       -0,02547293
  7979      4018,50268555      245,98748779       -0,12276928       -0,02864761
  7980      4019,00219727      245,41471863       -0,12353013       -0,02845377
  7981      4019,50268555      245,16816711       -0,12342145       -0,03081966
  7982      4020,00219727      244,97781372       -0,12372035       -0,02953628
  7983      4020,50292969      244,68653870       -0,12412795       -0,03156941
  7984      4021,00244141      244,51324463       -0,12380186       -0,03254327
  7985      4021,50195313      244,43203735       -0,12445402       -0,03404617
  7986      4022,00292969      243,89054871       -0,12450837       -0,03279326
  7987      4022,50268555      243,70361328       -0,12437250       -0,03025934
  7988      4023,00219727      243,51480103       -0,12439968       -0,02870121
  7989      4023,50292969      243,19204712       -0,12488880       -0,02783825
  7990      4024,00219727      243,10179138       -0,12494315       -0,02591713
  7991      4024,50292969      242,65652466       -0,12559530       -0,02541552
  7992      4025,00219727      242,61840820       -0,12472577       -0,02842249
  7993      4025,50268555      242,17384338       -0,12545943       -0,02828531
  7994      4026,00219727      241,80084229       -0,12548661       -0,02892558
  7995      4026,50195313      241,73841858       -0,12548661       -0,02488836
  7996      4027,00268555      241,53488159       -0,12554097       -0,02641995
  7997      4027,50219727      241,24000549       -0,12586704       -0,02756057
  7998      4028,00195313      240,93099976       -0,12632899       -0,02987087
  7999      4028,50268555      240,66574097       -0,12619312       -0,03248744
  8000      4029,00219727      240,55334473       -0,12622030       -0,03320955
  8001      4029,50195313      240,11033630       -0,12622030       -0,03535230
  8002      4030,00268555      240,02076721       -0,12676376       -0,03524026
  8003      4030,50219727      239,67227173       -0,12689963       -0,03571390
  8004      4031,00292969      239,50421143       -0,12703550       -0,03498987
  8005      4031,50244141      239,17330933       -0,12722571       -0,03440491
  8006      4032,00292969      238,91604614       -0,12749743       -0,03134311
  8007      4032,50244141      238,78903198       -0,12776919       -0,02649874
  8008      4033,00292969      238,41065979       -0,12790504       -0,02285396
  8009      4033,50268555      238,30226135       -0,12782353       -0,02257626
  8010      4034,00219727      238,00321960       -0,12779635       -0,02296618
  8011      4034,50292969      237,68577576       -0,12787788       -0,02140717
  8012      4035,00268555      237,48570251       -0,12763332       -0,01898533
  8013      4035,50195313      237,31546021       -0,12776919       -0,01798255
  8014      4036,00292969      236,95913696       -0,12842134       -0,01837272
  8015      4036,50244141      236,68592834       -0,12880176       -0,02065535
  8016      4037,00292969      236,62083435       -0,12858438       -0,02391367
  8017      4037,50244141      236,22119141       -0,12866591       -0,02530458
  8018      4038,00195313      236,03201294       -0,12842134       -0,02449729
  8019      4038,50268555      235,76976013       -0,12866591       -0,02032133
  8020      4039,00219727      235,63395691       -0,12896481       -0,01753788
  8021      4039,50268555      235,36558533       -0,12880176       -0,01781652
  8022      4040,00195313      235,02677917       -0,12920937       -0,02023795
  8023      4040,50292969      234,55191040       -0,12945393       -0,02310509
  8024      4041,00219727      234,58663940       -0,12907350       -0,02494208
  8025      4041,50292969      234,25787354       -0,12942675       -0,02382981
  8026      4042,00244141      233,83010864       -0,12958980       -0,02341267
  8027      4042,50292969      233,73634338       -0,12939958       -0,02366469
  8028      4043,00219727      233,41944885       -0,13005175       -0,02449937
  8029      4043,50268555      233,19796753       -0,12994304       -0,02586450
  8030      4044,00244141      232,91387939       -0,12991586       -0,02797973
  8031      4044,50195313      232,85847473       -0,13016044       -0,02892682
  8032      4045,00268555      232,53158569       -0,13040499       -0,02834135
  8033      4045,50195313      232,15281677       -0,13043216       -0,02928684
  8034      4046,00244141      231,89201355       -0,13062237       -0,03195877
  8035      4046,50219727      231,85203552       -0,13081260       -0,03187431
  8036      4047,00268555      231,41809082       -0,13113867       -0,03276509
  8037      4047,50219727      231,30902100       -0,13070391       -0,03298617
  8038      4048,00292969      230,87008667       -0,13157345       -0,03017491
  8039      4048,50244141      230,71238708       -0,13157345       -0,03006316
  8040      4049,00195313      230,50492859       -0,13154627       -0,02972898
  8041      4049,50244141      230,27890015       -0,13192672       -0,02836651
  8042      4050,00292969      229,95213318       -0,13189954       -0,02739356
  8043      4050,50219727      229,75578308       -0,13170932       -0,02694772
  8044      4051,00292969      229,45428467       -0,13227996       -0,02756056
  8045      4051,50268555      229,18943787       -0,13217126       -0,02775451
  8046      4052,00195313      229,17671204       -0,13244300       -0,03003810
  8047      4052,50244141      228,79580688       -0,13227996       -0,03365808
  8048      4053,00195313      228,42807007       -0,13282342       -0,03343549
  8049      4053,50244141      228,30589294       -0,13301364       -0,03410312
  8050      4054,00292969      228,27575684       -0,13304082       -0,03396304
  8051      4054,50244141      227,78503418       -0,13342124       -0,03243158
  8052      4055,00195313      227,52070618       -0,13361146       -0,03156763
  8053      4055,50244141      227,23315430       -0,13355710       -0,02775368
  8054      4056,00292969      227,09104919       -0,13382885       -0,02466466
  8055      4056,50268555      226,81135559       -0,13363864       -0,02243808
  8056      4057,00244141      226,38047791       -0,13407339       -0,02190952
  8057      4057,50292969      226,11669922       -0,13391036       -0,02466661
  8058      4058,00268555      226,12335205       -0,13410057       -0,02511129
  8059      4058,50219727      225,86196899       -0,13399188       -0,02998372
  8060      4059,00292969      225,61083984       -0,13415493       -0,03109710
  8061      4059,50219727      225,15904236       -0,13475274       -0,03223897
  8062      4060,00268555      224,98825073       -0,13477990       -0,03221139
  8063      4060,50219727      224,80313110       -0,13516034       -0,03310222
  8064      4061,00292969      224,60482788       -0,13513316       -0,03421682
  8065      4061,50219727      224,29937744       -0,13570380       -0,03101417
  8066      4062,00292969      224,12509155       -0,13524185       -0,03148918
  8067      4062,50268555      223,61244202       -0,13540490       -0,02940089
  8068      4063,00195313      223,55468750       -0,13562228       -0,02962315
  8069      4063,50244141      223,19819641       -0,13575815       -0,02795167
  8070      4064,00195313      223,10714722       -0,13592120       -0,02923232
  8071      4064,50244141      222,85626221       -0,13594836       -0,03087579
  8072      4065,00195313      222,48390198       -0,13673639       -0,03143050
  8073      4065,50244141      222,13037109       -0,13654618       -0,03390738
  8074      4066,00292969      221,97894287       -0,13660052       -0,03254119
  8075      4066,50244141      221,76908875       -0,13684508       -0,03081554
  8076      4067,00292969      221,54689026       -0,13681790       -0,02831034
  8077      4067,50219727      221,28088379       -0,13698095       -0,02630537
  8078      4068,00292969      221,02433777       -0,13747007       -0,02391259
  8079      4068,50268555      220,63746643       -0,13725269       -0,02341114
  8080      4069,00219727      220,51860046       -0,13736138       -0,02396873
  8081      4069,50292969      220,18858337       -0,13768746       -0,02494346
  8082      4070,00244141      219,97554016       -0,13757877       -0,02474875
  8083      4070,50292969      219,76522827       -0,13776898       -0,02435990
  8084      4071,00244141      219,76094055       -0,13776898       -0,02463717
  8085      4071,50292969      219,12080383       -0,13787767       -0,02569630
  8086      4072,00244141      218,94651794       -0,13825810       -0,02808997
  8087      4072,50195313      218,62359619       -0,13855700       -0,03112621
  8088      4073,00292969      218,46304321       -0,13828528       -0,03616649
  8089      4073,50244141      218,27723694       -0,13852982       -0,03769762
  8090      4074,00292969      217,76240540       -0,13888308       -0,03602612
  8091      4074,50244141      217,78912354       -0,13885592       -0,03354718
  8092      4075,00244141      217,55404663       -0,13929069       -0,03229561
  8093      4075,50195313      217,17103577       -0,13991567       -0,02987406
  8094      4076,00244141      217,12615967       -0,13977981       -0,02889963
  8095      4076,50292969      216,83741760       -0,13948090       -0,02753668
  8096      4077,00268555      216,42359924       -0,13986133       -0,02355358
  8097      4077,50195313      216,09588623       -0,13956241       -0,02163127
  8098      4078,00268555      216,00473022       -0,13999720       -0,01865265
  8099      4078,50195313      215,67988586       -0,13999720       -0,02188219
  8100      4079,00268555      215,52220154       -0,13988850       -0,02447266
  8101      4079,50219727      215,39591980       -0,14056784       -0,02945504
  8102      4080,00268555      214,93745422       -0,14024176       -0,03285176
  8103      4080,50219727      214,68008423       -0,14073087       -0,03404596
  8104      4081,00195313      214,53610229       -0,14073087       -0,03619071
  8105      4081,50268555      214,35908508       -0,14113848       -0,03332338
  8106      4082,00195313      213,93835449       -0,14119282       -0,03221038
  8107      4082,50268555      213,78994751       -0,14149173       -0,03001050
  8108      4083,00219727      213,58351135       -0,14160043       -0,02878428
  8109      4083,50268555      213,29423523       -0,14176346       -0,02769839
  8110      4084,00195313      213,05366516       -0,14173630       -0,02444100
  8111      4084,50292969      212,79487610       -0,14160043       -0,02332859
  8112      4085,00219727      212,65734863       -0,14176346       -0,02062817
  8113      4085,50292969      212,19166565       -0,14230692       -0,02034986
  8114      4086,00244141      212,02380371       -0,14203520       -0,02243786
  8115      4086,50268555      211,56831360       -0,14244281       -0,02605741
  8116      4087,00219727      211,41049194       -0,14222541       -0,03101295
  8117      4087,50268555      211,22705078       -0,14255150       -0,03087406
  8118      4088,00244141      211,18431091       -0,14252432       -0,03221115
  8119      4088,50268555      210,90765381       -0,14279605       -0,03056831
  8120      4089,00219727      210,48870850       -0,14323083       -0,03168195
  8121      4089,50268555      210,11671448       -0,14342104       -0,03062362
  8122      4090,00219727      210,03982544       -0,14369278       -0,02925974
  8123      4090,50268555      209,78730774       -0,14331235       -0,02806307
  8124      4091,00195313      209,43762207       -0,14380147       -0,02480557
  8125      4091,50268555      209,17341614       -0,14377429       -0,02280066
  8126      4092,00195313      209,14117432       -0,14377429       -0,02196367
  8127      4092,50268555      208,73008728       -0,14374712       -0,02305035
  8128      4093,00244141      208,51721191       -0,14404602       -0,02580627
  8129      4093,50195313      208,24652100       -0,14399168       -0,02806206
  8130      4094,00244141      208,01954651       -0,14450797       -0,03020530
  8131      4094,50292969      207,85334778       -0,14439927       -0,03115279
  8132      4095,00244141      207,32734680       -0,14488840       -0,03223799
  8133      4095,50195313      207,35191345       -0,14483406       -0,03371339
  8134      4096,00244141      206,96458435       -0,14532317       -0,03265548
  8135      4096,50195313      206,90956116       -0,14507861       -0,03410371
  8136      4097,00244141      206,53076172       -0,14532317       -0,03290644
  8137      4097,50195313      206,39947510       -0,14535035       -0,03404796
  8138      4098,00292969      205,99583435       -0,14564925       -0,03182048
  8139      4098,50195313      205,88848877       -0,14583947       -0,03165235
  8140      4099,00292969      205,46189880       -0,14597534       -0,03120763
  8141      4099,50195313      205,32798767       -0,14651880       -0,03293363
  8142      4100,00244141      204,96687317       -0,14621989       -0,03443770
  8143      4100,50195313      204,72312927       -0,14684488       -0,03092993
  8144      4101,00244141      204,57318115       -0,14635576       -0,03084702
  8145      4101,50195313      204,19866943       -0,14649163       -0,02825773
  8146      4102,00244141      203,88299561       -0,14722531       -0,02614152
  8147      4102,50195313      203,79249573       -0,14719814       -0,02405337
  8148      4103,00244141      203,47819519       -0,14700793       -0,02544410
  8149      4103,50195313      203,24372864       -0,14733399       -0,02775441
  8150      4104,00244141      203,03294373       -0,14757857       -0,02577733
  8151      4104,50195313      202,90303040       -0,14755139       -0,02413519
  8152      4105,00244141      202,63494873       -0,14741552       -0,02318840
  8153      4105,50195313      202,24211121       -0,14774160       -0,02349464
  8154      4106,00292969      202,11549377       -0,14814921       -0,02472002
  8155      4106,50195313      201,63072205       -0,14814921       -0,02541624
  8156      4107,00292969      201,63606262       -0,14787747       -0,02700506
  8157      4107,50195313      201,12663269       -0,14820355       -0,02705992
  8158      4108,00244141      201,13101196       -0,14850245       -0,02864814
  8159      4108,50244141      200,74967957       -0,14861116       -0,03042933
  8160      4109,00195313      200,56208801       -0,14880137       -0,03282472
  8161      4109,50244141      200,19648743       -0,14871985       -0,03424465
  8162      4110,00195313      199,98931885       -0,14912745       -0,03413311
  8163      4110,50244141      199,67800903       -0,14907309       -0,03596921
  8164      4111,00195313      199,53251648       -0,14969809       -0,03463016
  8165      4111,50244141      199,32080078       -0,14994265       -0,03599448
  8166      4112,00195313      198,94494629       -0,14950788       -0,03630032
  8167      4112,50195313      198,78327942       -0,15005134       -0,03557691
  8168      4113,00244141      198,51144409       -0,15010568       -0,03457518
  8169      4113,50292969      198,23071289       -0,15035024       -0,03140163
  8170      4114,00244141      197,88948059       -0,15064916       -0,02967478
  8171      4114,50195313      197,67642212       -0,15054047       -0,02822727
  8172      4115,00244141      197,38031006       -0,15073068       -0,02683619
  8173      4115,50195313      197,36083984       -0,15121980       -0,02558456
  8174      4116,00244141      196,84156799       -0,15092088       -0,02374743
  8175      4116,50195313      196,77958679       -0,15105675       -0,02179845
  8176      4117,00244141      196,46995544       -0,15116544       -0,01990391
  8177      4117,50195313      196,40103149       -0,15119262       -0,02071021
  8178      4118,00292969      195,93345642       -0,15132849       -0,02405155
  8179      4118,50195313      195,52040100       -0,15176326       -0,02499869
  8180      4119,00292969      195,61431885       -0,15149152       -0,02533381
  8181      4119,50244141      195,25976563       -0,15143718       -0,02655811
  8182      4120,00292969      195,06649780       -0,15195347       -0,02625310
  8183      4120,50244141      194,70983887       -0,15249693       -0,02683764
  8184      4121,00195313      194,54295349       -0,15238824       -0,02745075
  8185      4121,50292969      194,11540222       -0,15222521       -0,02912177
  8186      4122,00195313      193,98847961       -0,15219803       -0,02711705
  8187      4122,50244141      193,67398071       -0,15271433       -0,02380384
  8188      4123,00195313      193,59407043       -0,15257846       -0,02162975
  8189      4123,50292969      193,18620300       -0,15314911       -0,02093400
  8190      4124,00244141      192,98266602       -0,15282302       -0,02427369
  8191      4124,50195313      192,61276245       -0,15317628       -0,02327228
  8192      4125,00244141      192,69909668       -0,15309475       -0,02502523
  8193      4125,50195313      192,28001404       -0,15293172       -0,02524741
  8194      4126,00292969      191,82969666       -0,15363823       -0,02485871
  8195      4126,50244141      191,72171021       -0,15358388       -0,02622197
  8196      4127,00195313      191,47795105       -0,15344802       -0,02839361
  8197      4127,50244141      191,29267883       -0,15377410       -0,03234648
  8198      4128,00195313      190,90962219       -0,15423603       -0,03128938
  8199      4128,50244141      190,75622559       -0,15423603       -0,03282195
  8200      4129,00195313      190,59741211       -0,15407300       -0,03393463
  8201      4129,50292969      190,22735596       -0,15461646       -0,03368539
  8202      4130,00244141      189,92854309       -0,15477951       -0,03204199
  8203      4130,50195313      189,76509094       -0,15483385       -0,03081778
  8204      4131,00244141      189,50991821       -0,15480667       -0,02847960
  8205      4131,50195313      189,04975891       -0,15545884       -0,02566806
  8206      4132,00244141      188,97479248       -0,15521428       -0,02458325
  8207      4132,50195313      188,70759583       -0,15545884       -0,02171553
  8208      4133,00195313      188,33222961       -0,15540449       -0,01965570
  8209      4133,50244141      188,34904480       -0,15556754       -0,01912559
  8210      4134,00292969      188,08451843       -0,15537733       -0,02238335
  8211      4134,50244141      187,96015930       -0,15578492       -0,02224285
  8212      4135,00195313      187,56469727       -0,15581210       -0,02196423
  8213      4135,50244141      187,26098633       -0,15554036       -0,02446853
  8214      4136,00195313      187,10533142       -0,15608382       -0,02675229
  8215      4136,50292969      186,77471924       -0,15668164       -0,02861745
  8216      4137,00195313      186,40928650       -0,15654577       -0,02806075
  8217      4137,50292969      186,28019714       -0,15638274       -0,02906306
  8218      4138,00244141      186,14469910       -0,15640992       -0,02792092
  8219      4138,50292969      185,71957397       -0,15706207       -0,02524933
  8220      4139,00244141      185,51763916       -0,15703489       -0,02413632
  8221      4139,50195313      185,18833923       -0,15700772       -0,02488971
  8222      4140,00292969      184,97825623       -0,15687186       -0,02962370
  8223      4140,50195313      184,66111755       -0,15744250       -0,03076499
  8224      4141,00244141      184,56787109       -0,15741533       -0,03257392
  8225      4141,50195313      184,26942444       -0,15733379       -0,03198832
  8226      4142,00244141      183,91429138       -0,15798597       -0,03190515
  8227      4142,50195313      183,66517639       -0,15804030       -0,03260089
  8228      4143,00244141      183,46812439       -0,15844791       -0,03193226
  8229      4143,50195313      183,29342651       -0,15844791       -0,03282230
  8230      4144,00244141      182,93334961       -0,15844791       -0,02992590
  8231      4144,50195313      182,83346558       -0,15847509       -0,02875675
  8232      4145,00244141      182,53179932       -0,15863813       -0,02497070
  8233      4145,50195313      182,22009277       -0,15880117       -0,02502675
  8234      4146,00292969      181,97843933       -0,15893704       -0,02513855
  8235      4146,50195313      181,68638611       -0,15939897       -0,02761604
  8236      4147,00292969      181,57347107       -0,15890986       -0,03053863
  8237      4147,50195313      181,17825317       -0,15953484       -0,03101070
  8238      4148,00244141      181,13142395       -0,15945332       -0,02992591
  8239      4148,50195313      180,82362366       -0,15980658       -0,02786613
  8240      4149,00244141      180,53913879       -0,15972506       -0,02892409
  8241      4149,50244141      180,36471558       -0,16032287       -0,02783728
  8242      4150,00292969      180,02418518       -0,16013265       -0,02750274
  8243      4150,50244141      179,72395325       -0,16029570       -0,02569355
  8244      4151,00195313      179,56578064       -0,16013265       -0,02572127
  8245      4151,50244141      179,20489502       -0,16059460       -0,02538872
  8246      4152,00292969      178,97030640       -0,16073047       -0,02653104
  8247      4152,50244141      178,89886475       -0,16062178       -0,02697710
  8248      4153,00195313      178,41177368       -0,16075765       -0,02650370
  8249      4153,50244141      178,29486084       -0,16097502       -0,02538970
  8250      4154,00195313      178,07836914       -0,16132827       -0,02413729
  8251      4154,50244141      177,86537170       -0,16160002       -0,02427719
  8252      4155,00195313      177,50112915       -0,16146415       -0,02583623
  8253      4155,50195313      177,06375122       -0,16149132       -0,02569658
  8254      4156,00244141      177,12731934       -0,16146415       -0,02608630
  8255      4156,50292969      176,79687500       -0,16140980       -0,02463846
  8256      4157,00195313      176,61708069       -0,16206196       -0,02474815
  8257      4157,50195313      176,16853333       -0,16192609       -0,02764196
  8258      4158,00244141      176,18113708       -0,16233370       -0,03140037
  8259      4158,50195313      175,64508057       -0,16233370       -0,03451899
  8260      4159,00244141      175,56034851       -0,16255109       -0,03265444
  8261      4159,50292969      175,30039978       -0,16268696       -0,02992536
  8262      4160,00244141      175,00929260       -0,16284999       -0,02842074
  8263      4160,50292969      174,79991150       -0,16309455       -0,02733541
  8264      4161,00244141      174,46391296       -0,16350216       -0,02805920
  8265      4161,50195313      174,27999878       -0,16290434       -0,02677940
  8266      4162,00244141      173,95932007       -0,16320324       -0,02452536
  8267      4162,50195313      173,65304565       -0,16336629       -0,02349631
  8268      4163,00244141      173,35122681       -0,16363801       -0,02608545
  8269      4163,50244141      173,25619507       -0,16390975       -0,02861743
  8270      4164,00292969      173,08497620       -0,16412714       -0,03137357
  8271      4164,50244141      172,88316345       -0,16333911       -0,03429609
  8272      4165,00195313      172,56182861       -0,16429017       -0,03354456
  8273      4165,50244141      172,13098145       -0,16450757       -0,03182046
  8274      4166,00244141      172,30084229       -0,16483364       -0,02892461
  8275      4166,50244141      171,70147705       -0,16472496       -0,03154312
  8276      4167,00292969      171,40534973       -0,16494234       -0,03184883
  8277      4167,50195313      171,30847168       -0,16510537       -0,03324103
  8278      4168,00292969      171,04759216       -0,16507821       -0,03196029
  8279      4168,50195313      170,73454285       -0,16513255       -0,03087326
  8280      4169,00244141      170,51130676       -0,16515973       -0,03159650
  8281      4169,50195313      170,24203491       -0,16575755       -0,03170748
  8282      4170,00244141      169,98731995       -0,16592059       -0,03215383
  8283      4170,50195313      169,87200928       -0,16619232       -0,03179150
  8284      4171,00292969      169,49523926       -0,16616514       -0,03159583
  8285      4171,50244141      169,17500305       -0,16649123       -0,02861652
  8286      4172,00292969      169,03834534       -0,16646405       -0,02555412
  8287      4172,50195313      168,80998230       -0,16643688       -0,02324369
  8288      4173,00244141      168,59127808       -0,16657275       -0,02132387
  8289      4173,50195313      168,25079346       -0,16670862       -0,02090676
  8290      4174,00244141      167,83004761       -0,16662709       -0,02049033
  8291      4174,50195313      167,79603577       -0,16695318       -0,02266034
  8292      4175,00292969      167,51104736       -0,16700752       -0,02444187
  8293      4175,50244141      167,14418030       -0,16736077       -0,02636140
  8294      4176,00195313      166,93806458       -0,16727924       -0,02753174
  8295      4176,50244141      166,88734436       -0,16738795       -0,03151236
  8296      4177,00195313      166,56333923       -0,16741511       -0,03340674
  8297      4177,50292969      166,20413208       -0,16812164       -0,03332355
  8298      4178,00195313      166,07606506       -0,16765967       -0,03371142
  8299      4178,50244141      165,66418457       -0,16806728       -0,03440676
  8300      4179,00195313      165,36195374       -0,16831183       -0,03437801
  8301      4179,50244141      165,25764465       -0,16915423       -0,03064979
  8302      4180,00195313      165,04342651       -0,16839336       -0,03195757
  8303      4180,50244141      164,81278992       -0,16885531       -0,02922944
  8304      4181,00292969      164,35682678       -0,16918139       -0,02931249
  8305      4181,50244141      164,04183960       -0,16880096       -0,02931211
  8306      4182,00195313      164,18966675       -0,16918139       -0,02811637
  8307      4182,50244141      163,87263489       -0,16912703       -0,02820003
  8308      4183,00195313      163,49822998       -0,16934443       -0,02775614
  8309      4183,50244141      163,19404602       -0,16977920       -0,03187631
  8310      4184,00195313      162,93016052       -0,16996942       -0,03221037
  8311      4184,50244141      162,74125671       -0,17029549       -0,03226591
  8312      4185,00195313      162,59611511       -0,16988789       -0,03218075
  8313      4185,50244141      162,18836975       -0,17018679       -0,02739252
  8314      4186,00195313      162,10406494       -0,17059441       -0,02285453
  8315      4186,50244141      161,88365173       -0,17067592       -0,01823422
  8316      4187,00195313      161,24765015       -0,17062157       -0,01862284
  8317      4187,50244141      161,26510620       -0,17070308       -0,01956968
  8318      4188,00292969      161,10183716       -0,17078462       -0,01937396
  8319      4188,50195313      160,81967163       -0,17059441       -0,01873355
  8320      4189,00244141      160,45024109       -0,17073028       -0,01862223
  8321      4189,50195313      160,28475952       -0,17092049       -0,02104470
  8322      4190,00244141      159,98637390       -0,17140961       -0,02485910
  8323      4190,50292969      159,52822876       -0,17135525       -0,02962048
  8324      4191,00244141      159,60061646       -0,17127374       -0,03268228
  8325      4191,50195313      159,40817261       -0,17157264       -0,03262585
  8326      4192,00292969      159,08427429       -0,17181721       -0,03220891
  8327      4192,50195313      158,62350464       -0,17195307       -0,03115268
  8328      4193,00244141      158,48475647       -0,17246936       -0,03031846
  8329      4193,50195313      158,09713745       -0,17225198       -0,03109701
  8330      4194,00292969      158,06892395       -0,17241503       -0,02990067
  8331      4194,50244141      157,81835938       -0,17249654       -0,03023412
  8332      4195,00195313      157,46385193       -0,17274110       -0,02736648
  8333      4195,50195313      157,27542114       -0,17282262       -0,02817434
  8334      4196,00292969      157,11680603       -0,17279544       -0,02664273
